,series_id,date_index,actuals
10562,N1800,01/03/1989,3840
10563,N1801,01/03/1989,6194
10564,N1802,01/03/1989,3160
10565,N1803,01/03/1989,5140
10566,N1804,01/03/1989,3680
10567,N1805,01/03/1989,4160
10568,N1806,01/03/1989,5955
10569,N1807,01/03/1989,2070
10570,N1808,01/03/1989,2690
10571,N1809,01/03/1989,3460
10572,N1810,01/03/1989,3980
10573,N1811,01/03/1989,3520
10574,N1812,01/03/1989,2720
10575,N1813,01/03/1989,4280
10576,N1814,01/03/1989,3560
10577,N1815,01/03/1989,5020
10578,N1816,01/03/1989,3290
10579,N1817,01/03/1989,5980
10580,N1818,01/03/1989,4240
10581,N1819,01/03/1989,7120
10582,N1820,01/03/1989,3880
10583,N1821,01/03/1989,7150
10584,N1822,01/03/1989,2940
10585,N1823,01/03/1989,4060
10586,N1824,01/03/1989,8960
10587,N1825,01/03/1989,4980
10588,N1826,01/03/1989,5770
10589,N1827,01/03/1989,4600
10590,N1828,01/03/1989,4080
10591,N1829,01/03/1989,3370
10592,N1830,01/03/1989,5640
10593,N1831,01/03/1989,5605
10594,N1832,01/03/1989,8220
10595,N1833,01/03/1989,2900
10596,N1834,01/03/1989,1755
10597,N1835,01/03/1989,5595
10598,N1836,01/03/1989,1598
10599,N1837,01/03/1989,2152
10600,N1838,01/03/1989,8280
10601,N1839,01/03/1989,2990
10602,N1840,01/03/1989,4300
10603,N1841,01/03/1989,4460
10604,N1842,01/03/1989,6320
10605,N1843,01/03/1989,3330
10606,N1844,01/03/1989,8360
10607,N1845,01/03/1989,6660
10608,N1846,01/03/1989,3195
10609,N1847,01/03/1989,5040
10610,N1848,01/03/1989,3960
10611,N1849,01/03/1989,8260
10612,N1850,01/03/1989,5160
10613,N1851,01/03/1989,4980
10614,N1852,01/03/1989,5630
10615,N1853,01/03/1989,5140
10616,N1854,01/03/1989,5480
10617,N1855,01/03/1989,7160
10618,N1856,01/03/1989,4820
10619,N1857,01/03/1989,3970
10620,N1858,01/03/1989,6320
10621,N1859,01/03/1989,7320
10622,N1860,01/03/1989,3540
10623,N1861,01/03/1989,5360
10624,N1862,01/03/1989,4500
10625,N1863,01/03/1989,4900
10626,N1864,01/03/1989,7940
10627,N1865,01/03/1989,5160
10628,N1866,01/03/1989,4330
10629,N1867,01/03/1989,4500
10630,N1868,01/03/1989,7460
10631,N1869,01/03/1989,8600
10632,N1870,01/03/1989,5780
10633,N1871,01/03/1989,7900
10634,N1872,01/03/1989,5190
10635,N1873,01/03/1989,5420
10636,N1874,01/03/1989,8160
10637,N1875,01/03/1989,3425
10638,N1679,01/04/1989,3840
10639,N1680,01/04/1989,3580
10640,N1681,01/04/1989,1940
10641,N1682,01/04/1989,4820
10642,N1683,01/04/1989,3760
10643,N1684,01/04/1989,4540
10644,N1685,01/04/1989,1990
10645,N1686,01/04/1989,4040
10646,N1687,01/04/1989,5100
10647,N1688,01/04/1989,5580
10648,N1689,01/04/1989,2980
10649,N1690,01/04/1989,1460
10650,N1691,01/04/1989,3880
10651,N1692,01/04/1989,1880
10652,N1693,01/04/1989,980
10653,N1694,01/04/1989,4280
10654,N1695,01/04/1989,1850
10655,N1696,01/04/1989,1850
10656,N1697,01/04/1989,1280
10657,N1698,01/04/1989,2280
10658,N1699,01/04/1989,1080
10659,N1700,01/04/1989,1030
10660,N1701,01/04/1989,1780
10661,N1702,01/04/1989,1831
10662,N1703,01/04/1989,3190
10663,N1704,01/04/1989,2100
10664,N1705,01/04/1989,7344
10665,N1706,01/04/1989,1600
10666,N1707,01/04/1989,5350
10667,N1708,01/04/1989,2480
10668,N1709,01/04/1989,1230
10669,N1710,01/04/1989,820
10670,N1711,01/04/1989,2890
10671,N1712,01/04/1989,4000
10672,N1713,01/04/1989,4240
10673,N1714,01/04/1989,1340
10674,N1715,01/04/1989,1435
10675,N1716,01/04/1989,4320
10676,N1717,01/04/1989,3200
10677,N1718,01/04/1989,1850
10678,N1719,01/04/1989,3660
10679,N1720,01/04/1989,3960
10680,N1721,01/04/1989,4640
10681,N1722,01/04/1989,4550
10682,N1723,01/04/1989,3580
10683,N1724,01/04/1989,5220
10684,N1725,01/04/1989,4080
10685,N1726,01/04/1989,1600
10686,N1727,01/04/1989,2440
10687,N1728,01/04/1989,4600
10688,N1729,01/04/1989,2260
10689,N1730,01/04/1989,2250
10690,N1731,01/04/1989,1020
10691,N1732,01/04/1989,3350
10692,N1733,01/04/1989,1900
10693,N1734,01/04/1989,1280
10694,N1735,01/04/1989,2570
10695,N1736,01/04/1989,4600
10696,N1737,01/04/1989,3755
10697,N1738,01/04/1989,2600
10698,N1739,01/04/1989,1110
10699,N1740,01/04/1989,2498
10700,N1741,01/04/1989,3950
10701,N1742,01/04/1989,3440
10702,N1743,01/04/1989,3240
10703,N1744,01/04/1989,2880
10704,N1745,01/04/1989,1680
10705,N1746,01/04/1989,3020
10706,N1747,01/04/1989,5060
10707,N1748,01/04/1989,1570
10708,N1749,01/04/1989,1955
10709,N1750,01/04/1989,2140
10710,N1751,01/04/1989,2180
10711,N1752,01/04/1989,3420
10712,N1753,01/04/1989,3440
10713,N1754,01/04/1989,2940
10714,N1755,01/04/1989,2280
10715,N1756,01/04/1989,2540
10716,N1757,01/04/1989,3800
10717,N1758,01/04/1989,3380
10718,N1759,01/04/1989,4260
10719,N1760,01/04/1989,4540
10720,N1761,01/04/1989,2600
10721,N1762,01/04/1989,2100
10722,N1763,01/04/1989,2450
10723,N1764,01/04/1989,1780
10724,N1765,01/04/1989,3060
10725,N1766,01/04/1989,3220
10726,N1767,01/04/1989,1110
10727,N1768,01/04/1989,3060
10728,N1769,01/04/1989,4480
10729,N1770,01/04/1989,2940
10730,N1771,01/04/1989,5800
10731,N1772,01/04/1989,6860
10732,N1773,01/04/1989,4360
10733,N1774,01/04/1989,3750
10734,N1775,01/04/1989,4230
10735,N1776,01/04/1989,4255
10736,N1777,01/04/1989,3980
10737,N1778,01/04/1989,4000
10738,N1779,01/04/1989,2020
10739,N1780,01/04/1989,2180
10740,N1781,01/04/1989,650
10741,N1782,01/04/1989,3470
10742,N1783,01/04/1989,3165
10743,N1784,01/04/1989,2405
10744,N1785,01/04/1989,1568
10745,N1786,01/04/1989,1454
10746,N1787,01/04/1989,2040
10747,N1788,01/04/1989,1920
10748,N1789,01/04/1989,1715
10749,N1790,01/04/1989,2060
10750,N1791,01/04/1989,2788
10751,N1792,01/04/1989,1990
10752,N1793,01/04/1989,2040
10753,N1794,01/04/1989,1710
10754,N1795,01/04/1989,3070
10755,N1796,01/04/1989,884
10756,N1797,01/04/1989,1488
10757,N1798,01/04/1989,3760
10758,N1799,01/04/1989,1448
10759,N1800,01/04/1989,1771
10760,N1801,01/04/1989,2170
10761,N1802,01/04/1989,1865
10762,N1803,01/04/1989,6500
10763,N1804,01/04/1989,1510
10764,N1805,01/04/1989,4770
10765,N1806,01/04/1989,2195
10766,N1807,01/04/1989,2570
10767,N1808,01/04/1989,3150
10768,N1809,01/04/1989,3890
10769,N1810,01/04/1989,2580
10770,N1811,01/04/1989,3400
10771,N1812,01/04/1989,2640
10772,N1813,01/04/1989,3520
10773,N1814,01/04/1989,2840
10774,N1815,01/04/1989,4520
10775,N1816,01/04/1989,2430
10776,N1817,01/04/1989,5740
10777,N1818,01/04/1989,3610
10778,N1819,01/04/1989,6480
10779,N1820,01/04/1989,2980
10780,N1821,01/04/1989,5560
10781,N1822,01/04/1989,2145
10782,N1823,01/04/1989,2840
10783,N1824,01/04/1989,8280
10784,N1825,01/04/1989,4520
10785,N1826,01/04/1989,5320
10786,N1827,01/04/1989,3850
10787,N1828,01/04/1989,2480
10788,N1829,01/04/1989,1480
10789,N1830,01/04/1989,1240
10790,N1831,01/04/1989,1930
10791,N1832,01/04/1989,3240
10792,N1833,01/04/1989,1300
10793,N1834,01/04/1989,905
10794,N1835,01/04/1989,2040
10795,N1836,01/04/1989,1582
10796,N1837,01/04/1989,634
10797,N1838,01/04/1989,3260
10798,N1839,01/04/1989,1220
10799,N1840,01/04/1989,1340
10800,N1841,01/04/1989,800
10801,N1842,01/04/1989,6400
10802,N1843,01/04/1989,1650
10803,N1844,01/04/1989,5360
10804,N1845,01/04/1989,6320
10805,N1846,01/04/1989,3495
10806,N1847,01/04/1989,4720
10807,N1848,01/04/1989,2960
10808,N1849,01/04/1989,6480
10809,N1850,01/04/1989,4520
10810,N1851,01/04/1989,4380
10811,N1852,01/04/1989,5320
10812,N1853,01/04/1989,4170
10813,N1854,01/04/1989,4440
10814,N1855,01/04/1989,6460
10815,N1856,01/04/1989,2460
10816,N1857,01/04/1989,2830
10817,N1858,01/04/1989,5980
10818,N1859,01/04/1989,6280
10819,N1860,01/04/1989,2780
10820,N1861,01/04/1989,4480
10821,N1862,01/04/1989,3640
10822,N1863,01/04/1989,4200
10823,N1864,01/04/1989,6960
10824,N1865,01/04/1989,5140
10825,N1866,01/04/1989,2430
10826,N1867,01/04/1989,4120
10827,N1868,01/04/1989,5920
10828,N1869,01/04/1989,7060
10829,N1870,01/04/1989,4880
10830,N1871,01/04/1989,6780
10831,N1872,01/04/1989,5090
10832,N1873,01/04/1989,4700
10833,N1874,01/04/1989,8280
10834,N1875,01/04/1989,3430
10835,N1679,01/05/1989,2860
10836,N1680,01/05/1989,3410
10837,N1681,01/05/1989,2420
10838,N1682,01/05/1989,6000
10839,N1683,01/05/1989,3760
10840,N1684,01/05/1989,4360
10841,N1685,01/05/1989,2020
10842,N1686,01/05/1989,5680
10843,N1687,01/05/1989,4040
10844,N1688,01/05/1989,6380
10845,N1689,01/05/1989,1720
10846,N1690,01/05/1989,2120
10847,N1691,01/05/1989,2560
10848,N1692,01/05/1989,1820
10849,N1693,01/05/1989,2720
10850,N1694,01/05/1989,4280
10851,N1695,01/05/1989,1450
10852,N1696,01/05/1989,3650
10853,N1697,01/05/1989,620
10854,N1698,01/05/1989,1190
10855,N1699,01/05/1989,2440
10856,N1700,01/05/1989,1855
10857,N1701,01/05/1989,1906
10858,N1702,01/05/1989,2516
10859,N1703,01/05/1989,4048
10860,N1704,01/05/1989,1540
10861,N1705,01/05/1989,2026
10862,N1706,01/05/1989,1400
10863,N1707,01/05/1989,4050
10864,N1708,01/05/1989,2260
10865,N1709,01/05/1989,3710
10866,N1710,01/05/1989,1420
10867,N1711,01/05/1989,2840
10868,N1712,01/05/1989,4180
10869,N1713,01/05/1989,4140
10870,N1714,01/05/1989,1660
10871,N1715,01/05/1989,2800
10872,N1716,01/05/1989,4700
10873,N1717,01/05/1989,3620
10874,N1718,01/05/1989,2540
10875,N1719,01/05/1989,3600
10876,N1720,01/05/1989,3760
10877,N1721,01/05/1989,5900
10878,N1722,01/05/1989,4900
10879,N1723,01/05/1989,2960
10880,N1724,01/05/1989,2940
10881,N1725,01/05/1989,4160
10882,N1726,01/05/1989,1400
10883,N1727,01/05/1989,2700
10884,N1728,01/05/1989,3800
10885,N1729,01/05/1989,2480
10886,N1730,01/05/1989,2520
10887,N1731,01/05/1989,1350
10888,N1732,01/05/1989,3400
10889,N1733,01/05/1989,2250
10890,N1734,01/05/1989,1940
10891,N1735,01/05/1989,2250
10892,N1736,01/05/1989,2090
10893,N1737,01/05/1989,2865
10894,N1738,01/05/1989,1200
10895,N1739,01/05/1989,1950
10896,N1740,01/05/1989,2206
10897,N1741,01/05/1989,5330
10898,N1742,01/05/1989,3580
10899,N1743,01/05/1989,3230
10900,N1744,01/05/1989,1490
10901,N1745,01/05/1989,1630
10902,N1746,01/05/1989,2720
10903,N1747,01/05/1989,7500
10904,N1748,01/05/1989,3560
10905,N1749,01/05/1989,2145
10906,N1750,01/05/1989,1620
10907,N1751,01/05/1989,2500
10908,N1752,01/05/1989,2200
10909,N1753,01/05/1989,2980
10910,N1754,01/05/1989,2840
10911,N1755,01/05/1989,2940
10912,N1756,01/05/1989,2680
10913,N1757,01/05/1989,2340
10914,N1758,01/05/1989,3560
10915,N1759,01/05/1989,4260
10916,N1760,01/05/1989,4660
10917,N1761,01/05/1989,3160
10918,N1762,01/05/1989,2980
10919,N1763,01/05/1989,2270
10920,N1764,01/05/1989,1840
10921,N1765,01/05/1989,5220
10922,N1766,01/05/1989,3780
10923,N1767,01/05/1989,1130
10924,N1768,01/05/1989,2970
10925,N1769,01/05/1989,4180
10926,N1770,01/05/1989,3100
10927,N1771,01/05/1989,5620
10928,N1772,01/05/1989,6600
10929,N1773,01/05/1989,4240
10930,N1774,01/05/1989,3780
10931,N1775,01/05/1989,3730
10932,N1776,01/05/1989,4255
10933,N1777,01/05/1989,4350
10934,N1778,01/05/1989,3550
10935,N1779,01/05/1989,4300
10936,N1780,01/05/1989,2610
10937,N1781,01/05/1989,1300
10938,N1782,01/05/1989,3120
10939,N1783,01/05/1989,2410
10940,N1784,01/05/1989,3340
10941,N1785,01/05/1989,1552
10942,N1786,01/05/1989,1484
10943,N1787,01/05/1989,4480
10944,N1788,01/05/1989,5100
10945,N1789,01/05/1989,1735
10946,N1790,01/05/1989,2995
10947,N1791,01/05/1989,3010
10948,N1792,01/05/1989,3770
10949,N1793,01/05/1989,6040
10950,N1794,01/05/1989,2640
10951,N1795,01/05/1989,3630
10952,N1796,01/05/1989,1388
10953,N1797,01/05/1989,1258
10954,N1798,01/05/1989,3860
10955,N1799,01/05/1989,1202
10956,N1800,01/05/1989,2080
10957,N1801,01/05/1989,2088
10958,N1802,01/05/1989,3450
10959,N1803,01/05/1989,6560
10960,N1804,01/05/1989,2530
10961,N1805,01/05/1989,2790
10962,N1806,01/05/1989,2525
10963,N1807,01/05/1989,2030
10964,N1808,01/05/1989,2330
10965,N1809,01/05/1989,3040
10966,N1810,01/05/1989,3130
10967,N1811,01/05/1989,3390
10968,N1812,01/05/1989,2460
10969,N1813,01/05/1989,3580
10970,N1814,01/05/1989,2790
10971,N1815,01/05/1989,4860
10972,N1816,01/05/1989,2730
10973,N1817,01/05/1989,4940
10974,N1818,01/05/1989,3600
10975,N1819,01/05/1989,6600
10976,N1820,01/05/1989,5100
10977,N1821,01/05/1989,6240
10978,N1822,01/05/1989,3050
10979,N1823,01/05/1989,3260
10980,N1824,01/05/1989,8340
10981,N1825,01/05/1989,3860
10982,N1826,01/05/1989,4840
10983,N1827,01/05/1989,3800
10984,N1828,01/05/1989,2920
10985,N1829,01/05/1989,1670
10986,N1830,01/05/1989,2340
10987,N1831,01/05/1989,1990
10988,N1832,01/05/1989,2520
10989,N1833,01/05/1989,1110
10990,N1834,01/05/1989,625
10991,N1835,01/05/1989,2255
10992,N1836,01/05/1989,1604
10993,N1837,01/05/1989,594
10994,N1838,01/05/1989,2480
10995,N1839,01/05/1989,1140
10996,N1840,01/05/1989,1690
10997,N1841,01/05/1989,1420
10998,N1842,01/05/1989,6620
10999,N1843,01/05/1989,1690
11000,N1844,01/05/1989,7920
11001,N1845,01/05/1989,6240
11002,N1846,01/05/1989,2815
11003,N1847,01/05/1989,4980
11004,N1848,01/05/1989,3030
11005,N1849,01/05/1989,6480
11006,N1850,01/05/1989,4980
11007,N1851,01/05/1989,4660
11008,N1852,01/05/1989,5340
11009,N1853,01/05/1989,4540
11010,N1854,01/05/1989,4880
11011,N1855,01/05/1989,7020
11012,N1856,01/05/1989,3000
11013,N1857,01/05/1989,2650
11014,N1858,01/05/1989,6080
11015,N1859,01/05/1989,6240
11016,N1860,01/05/1989,4380
11017,N1861,01/05/1989,5200
11018,N1862,01/05/1989,3600
11019,N1863,01/05/1989,4390
11020,N1864,01/05/1989,6880
11021,N1865,01/05/1989,5120
11022,N1866,01/05/1989,2730
11023,N1867,01/05/1989,2800
11024,N1868,01/05/1989,5460
11025,N1869,01/05/1989,8500
11026,N1870,01/05/1989,4980
11027,N1871,01/05/1989,7340
11028,N1872,01/05/1989,5260
11029,N1873,01/05/1989,4360
11030,N1874,01/05/1989,8240
11031,N1875,01/05/1989,3860
11032,N1679,01/06/1989,6780
11033,N1680,01/06/1989,4220
11034,N1681,01/06/1989,3940
11035,N1682,01/06/1989,7360
11036,N1683,01/06/1989,4920
11037,N1684,01/06/1989,4700
11038,N1685,01/06/1989,3200
11039,N1686,01/06/1989,3860
11040,N1687,01/06/1989,6200
11041,N1688,01/06/1989,6020
11042,N1689,01/06/1989,3120
11043,N1690,01/06/1989,1600
11044,N1691,01/06/1989,5040
11045,N1692,01/06/1989,1920
11046,N1693,01/06/1989,1560
11047,N1694,01/06/1989,3040
11048,N1695,01/06/1989,2850
11049,N1696,01/06/1989,3250
11050,N1697,01/06/1989,1360
11051,N1698,01/06/1989,1290
11052,N1699,01/06/1989,3200
11053,N1700,01/06/1989,1710
11054,N1701,01/06/1989,3018
11055,N1702,01/06/1989,2136
11056,N1703,01/06/1989,2238
11057,N1704,01/06/1989,3540
11058,N1705,01/06/1989,574
11059,N1706,01/06/1989,2980
11060,N1707,01/06/1989,6900
11061,N1708,01/06/1989,1820
11062,N1709,01/06/1989,3180
11063,N1710,01/06/1989,3260
11064,N1711,01/06/1989,3810
11065,N1712,01/06/1989,5020
11066,N1713,01/06/1989,4840
11067,N1714,01/06/1989,2500
11068,N1715,01/06/1989,4365
11069,N1716,01/06/1989,5360
11070,N1717,01/06/1989,4800
11071,N1718,01/06/1989,3680
11072,N1719,01/06/1989,4620
11073,N1720,01/06/1989,4160
11074,N1721,01/06/1989,4680
11075,N1722,01/06/1989,5400
11076,N1723,01/06/1989,3260
11077,N1724,01/06/1989,3360
11078,N1725,01/06/1989,3660
11079,N1726,01/06/1989,2720
11080,N1727,01/06/1989,2880
11081,N1728,01/06/1989,4460
11082,N1729,01/06/1989,2895
11083,N1730,01/06/1989,3670
11084,N1731,01/06/1989,2570
11085,N1732,01/06/1989,6080
11086,N1733,01/06/1989,3150
11087,N1734,01/06/1989,3750
11088,N1735,01/06/1989,1980
11089,N1736,01/06/1989,2090
11090,N1737,01/06/1989,2665
11091,N1738,01/06/1989,3040
11092,N1739,01/06/1989,1810
11093,N1740,01/06/1989,3536
11094,N1741,01/06/1989,6570
11095,N1742,01/06/1989,4790
11096,N1743,01/06/1989,2340
11097,N1744,01/06/1989,2780
11098,N1745,01/06/1989,2430
11099,N1746,01/06/1989,3780
11100,N1747,01/06/1989,8300
11101,N1748,01/06/1989,3840
11102,N1749,01/06/1989,2565
11103,N1750,01/06/1989,1780
11104,N1751,01/06/1989,2780
11105,N1752,01/06/1989,2880
11106,N1753,01/06/1989,4900
11107,N1754,01/06/1989,3620
11108,N1755,01/06/1989,3320
11109,N1756,01/06/1989,3500
11110,N1757,01/06/1989,3080
11111,N1758,01/06/1989,5340
11112,N1759,01/06/1989,3660
11113,N1760,01/06/1989,4840
11114,N1761,01/06/1989,3800
11115,N1762,01/06/1989,2600
11116,N1763,01/06/1989,2560
11117,N1764,01/06/1989,2000
11118,N1765,01/06/1989,3400
11119,N1766,01/06/1989,5040
11120,N1767,01/06/1989,1430
11121,N1768,01/06/1989,3590
11122,N1769,01/06/1989,4600
11123,N1770,01/06/1989,4080
11124,N1771,01/06/1989,6000
11125,N1772,01/06/1989,6540
11126,N1773,01/06/1989,4440
11127,N1774,01/06/1989,4750
11128,N1775,01/06/1989,4140
11129,N1776,01/06/1989,4410
11130,N1777,01/06/1989,4030
11131,N1778,01/06/1989,3350
11132,N1779,01/06/1989,3640
11133,N1780,01/06/1989,2815
11134,N1781,01/06/1989,2080
11135,N1782,01/06/1989,5010
11136,N1783,01/06/1989,3380
11137,N1784,01/06/1989,3800
11138,N1785,01/06/1989,1858
11139,N1786,01/06/1989,2538
11140,N1787,01/06/1989,5340
11141,N1788,01/06/1989,6660
11142,N1789,01/06/1989,1335
11143,N1790,01/06/1989,3075
11144,N1791,01/06/1989,5080
11145,N1792,01/06/1989,4490
11146,N1793,01/06/1989,5560
11147,N1794,01/06/1989,3590
11148,N1795,01/06/1989,6030
11149,N1796,01/06/1989,2198
11150,N1797,01/06/1989,1842
11151,N1798,01/06/1989,4050
11152,N1799,01/06/1989,2094
11153,N1800,01/06/1989,4692
11154,N1801,01/06/1989,4410
11155,N1802,01/06/1989,4155
11156,N1803,01/06/1989,7160
11157,N1804,01/06/1989,3150
11158,N1805,01/06/1989,3860
11159,N1806,01/06/1989,3560
11160,N1807,01/06/1989,2930
11161,N1808,01/06/1989,2260
11162,N1809,01/06/1989,3000
11163,N1810,01/06/1989,3550
11164,N1811,01/06/1989,3510
11165,N1812,01/06/1989,3740
11166,N1813,01/06/1989,4860
11167,N1814,01/06/1989,2810
11168,N1815,01/06/1989,6740
11169,N1816,01/06/1989,3690
11170,N1817,01/06/1989,4500
11171,N1818,01/06/1989,3970
11172,N1819,01/06/1989,7340
11173,N1820,01/06/1989,5020
11174,N1821,01/06/1989,6380
11175,N1822,01/06/1989,1990
11176,N1823,01/06/1989,3980
11177,N1824,01/06/1989,9840
11178,N1825,01/06/1989,4960
11179,N1826,01/06/1989,5170
11180,N1827,01/06/1989,4850
11181,N1828,01/06/1989,3240
11182,N1829,01/06/1989,2550
11183,N1830,01/06/1989,2500
11184,N1831,01/06/1989,2665
11185,N1832,01/06/1989,5820
11186,N1833,01/06/1989,2340
11187,N1834,01/06/1989,715
11188,N1835,01/06/1989,2275
11189,N1836,01/06/1989,1246
11190,N1837,01/06/1989,974
11191,N1838,01/06/1989,4240
11192,N1839,01/06/1989,1675
11193,N1840,01/06/1989,3610
11194,N1841,01/06/1989,1960
11195,N1842,01/06/1989,6160
11196,N1843,01/06/1989,1880
11197,N1844,01/06/1989,7240
11198,N1845,01/06/1989,6420
11199,N1846,01/06/1989,2920
11200,N1847,01/06/1989,5500
11201,N1848,01/06/1989,3130
11202,N1849,01/06/1989,7060
11203,N1850,01/06/1989,5220
11204,N1851,01/06/1989,4920
11205,N1852,01/06/1989,5400
11206,N1853,01/06/1989,4560
11207,N1854,01/06/1989,5400
11208,N1855,01/06/1989,7000
11209,N1856,01/06/1989,3000
11210,N1857,01/06/1989,3150
11211,N1858,01/06/1989,7260
11212,N1859,01/06/1989,6800
11213,N1860,01/06/1989,3460
11214,N1861,01/06/1989,4470
11215,N1862,01/06/1989,3440
11216,N1863,01/06/1989,4460
11217,N1864,01/06/1989,7420
11218,N1865,01/06/1989,5250
11219,N1866,01/06/1989,3420
11220,N1867,01/06/1989,4320
11221,N1868,01/06/1989,6740
11222,N1869,01/06/1989,8360
11223,N1870,01/06/1989,5560
11224,N1871,01/06/1989,7160
11225,N1872,01/06/1989,5280
11226,N1873,01/06/1989,5700
11227,N1874,01/06/1989,8240
11228,N1875,01/06/1989,3050
11229,N1679,01/07/1989,5480
11230,N1680,01/07/1989,4500
11231,N1681,01/07/1989,2780
11232,N1682,01/07/1989,5820
11233,N1683,01/07/1989,3950
11234,N1684,01/07/1989,4760
11235,N1685,01/07/1989,3310
11236,N1686,01/07/1989,5680
11237,N1687,01/07/1989,4460
11238,N1688,01/07/1989,6280
11239,N1689,01/07/1989,3140
11240,N1690,01/07/1989,1640
11241,N1691,01/07/1989,4020
11242,N1692,01/07/1989,1820
11243,N1693,01/07/1989,2280
11244,N1694,01/07/1989,5050
11245,N1695,01/07/1989,2400
11246,N1696,01/07/1989,5950
11247,N1697,01/07/1989,860
11248,N1698,01/07/1989,1410
11249,N1699,01/07/1989,4300
11250,N1700,01/07/1989,1615
11251,N1701,01/07/1989,2708
11252,N1702,01/07/1989,2432
11253,N1703,01/07/1989,2638
11254,N1704,01/07/1989,3120
11255,N1705,01/07/1989,1040
11256,N1706,01/07/1989,2720
11257,N1707,01/07/1989,3600
11258,N1708,01/07/1989,2340
11259,N1709,01/07/1989,3330
11260,N1710,01/07/1989,3880
11261,N1711,01/07/1989,3800
11262,N1712,01/07/1989,4540
11263,N1713,01/07/1989,4860
11264,N1714,01/07/1989,2400
11265,N1715,01/07/1989,3095
11266,N1716,01/07/1989,4980
11267,N1717,01/07/1989,5080
11268,N1718,01/07/1989,2340
11269,N1719,01/07/1989,4220
11270,N1720,01/07/1989,4140
11271,N1721,01/07/1989,5820
11272,N1722,01/07/1989,5550
11273,N1723,01/07/1989,3080
11274,N1724,01/07/1989,4300
11275,N1725,01/07/1989,2960
11276,N1726,01/07/1989,2240
11277,N1727,01/07/1989,3100
11278,N1728,01/07/1989,3380
11279,N1729,01/07/1989,2705
11280,N1730,01/07/1989,6440
11281,N1731,01/07/1989,3170
11282,N1732,01/07/1989,5640
11283,N1733,01/07/1989,3830
11284,N1734,01/07/1989,2380
11285,N1735,01/07/1989,2345
11286,N1736,01/07/1989,4670
11287,N1737,01/07/1989,3255
11288,N1738,01/07/1989,3760
11289,N1739,01/07/1989,2090
11290,N1740,01/07/1989,2784
11291,N1741,01/07/1989,9730
11292,N1742,01/07/1989,5480
11293,N1743,01/07/1989,1780
11294,N1744,01/07/1989,2500
11295,N1745,01/07/1989,3850
11296,N1746,01/07/1989,2700
11297,N1747,01/07/1989,6580
11298,N1748,01/07/1989,2440
11299,N1749,01/07/1989,1905
11300,N1750,01/07/1989,1660
11301,N1751,01/07/1989,2680
11302,N1752,01/07/1989,2580
11303,N1753,01/07/1989,4480
11304,N1754,01/07/1989,3520
11305,N1755,01/07/1989,3420
11306,N1756,01/07/1989,2740
11307,N1757,01/07/1989,2720
11308,N1758,01/07/1989,4620
11309,N1759,01/07/1989,4480
11310,N1760,01/07/1989,5260
11311,N1761,01/07/1989,3440
11312,N1762,01/07/1989,3080
11313,N1763,01/07/1989,2390
11314,N1764,01/07/1989,1800
11315,N1765,01/07/1989,3580
11316,N1766,01/07/1989,3520
11317,N1767,01/07/1989,1180
11318,N1768,01/07/1989,3450
11319,N1769,01/07/1989,4740
11320,N1770,01/07/1989,3760
11321,N1771,01/07/1989,5660
11322,N1772,01/07/1989,6700
11323,N1773,01/07/1989,5380
11324,N1774,01/07/1989,4770
11325,N1775,01/07/1989,4660
11326,N1776,01/07/1989,4535
11327,N1777,01/07/1989,4280
11328,N1778,01/07/1989,3520
11329,N1779,01/07/1989,2280
11330,N1780,01/07/1989,1680
11331,N1781,01/07/1989,2840
11332,N1782,01/07/1989,4010
11333,N1783,01/07/1989,4265
11334,N1784,01/07/1989,5920
11335,N1785,01/07/1989,1590
11336,N1786,01/07/1989,1740
11337,N1787,01/07/1989,4720
11338,N1788,01/07/1989,6380
11339,N1789,01/07/1989,1570
11340,N1790,01/07/1989,4575
11341,N1791,01/07/1989,5144
11342,N1792,01/07/1989,3990
11343,N1793,01/07/1989,2880
11344,N1794,01/07/1989,4460
11345,N1795,01/07/1989,3520
11346,N1796,01/07/1989,3188
11347,N1797,01/07/1989,2732
11348,N1798,01/07/1989,6000
11349,N1799,01/07/1989,2408
11350,N1800,01/07/1989,4139
11351,N1801,01/07/1989,5836
11352,N1802,01/07/1989,4555
11353,N1803,01/07/1989,5520
11354,N1804,01/07/1989,3280
11355,N1805,01/07/1989,4930
